gvkey,Restate_Int
4936,0.03497780485328125
4988,0.008105273298053457
4990,0.017980545022818532
5018,0.032132636892484745
5045,0.03601601738598589
5050,0.03565211027035581
5071,0.01883869767712783
5087,0.008033029675760079
5116,0.008345771538592783
5125,0.008115830116719881
5165,0.02338630564978196
5179,0.01080542853241356
5210,0.06775802107632461
5218,0.012761907162792656
5229,0.00924017854113123
5234,0.04569277895716119
5237,0.008210304476499859
5250,0.04592598377573027
5252,0.012846481861453173
5254,0.023531709407230133
5256,0.008177159905235034
5284,0.08201149947291879
5288,0.01632214298084731
5327,0.04536320377912624
5338,0.009130233365289292
5379,0.010193188103838536
5439,0.018934770539860764
5442,0.009336673976427696
5479,0.03170382891566087
5492,0.010872435982816384
5496,0.008618791871211742
5518,0.00971470414987797
5520,0.010959463979081704
5523,0.00801892388585405
5525,0.1461483490148398
5530,0.04158816856796013
5539,0.010851150143873053
5559,0.00817578215098928
5560,0.009666300098222802
5568,0.0671008051953034
5572,0.03661195430211288
5581,0.01821710934114849
5597,0.009561210072321013
5606,0.35071794968109904
5608,0.03261190911971691
5621,0.017512770277033008
5639,0.016836645992313222
5667,0.009207154057735013
5671,0.00858170452614031
5680,0.014140954479859308
5690,0.028198549346884382
5697,0.009779770357646697
5709,0.02337652227518536
5723,0.009781471605777206
5742,0.03452437608134477
5764,0.00977180016980952
5783,0.008004340237307176
5788,0.009857627430200713
5791,0.009678849531370902
5792,0.009103249887360347
5811,0.023546389865845008
5831,0.008878153285606451
5860,0.009694826613358085
5862,0.008216726723476564
5870,0.008291053314918953
5878,0.2062095204066939
5888,0.055519669669349195
5899,0.00786353553296445
5902,0.025144355799458677
5914,0.1489839028397542
5918,0.01935565659267137
5932,0.01986214879911115
5978,0.009549654291336022
5987,0.01061775250609662
6003,0.024286123515032426
6008,0.0088845201238889
6013,0.008442211870507343
6021,0.030096265362610366
6025,0.009892263295898972
6034,0.007698969850009815
6066,0.008851613936278506
6078,0.008004944008337726
6081,0.03487514789458417
6097,0.01934270923759008
6104,0.008850583397859558
6109,0.01602022489465093
6110,0.008866956379376956
6115,0.008304432238386296
6116,0.009648416049025664
6125,0.03386654818161626
6130,0.008507448587627382
6136,0.02743146258280042
6178,0.06151079182330519
6185,0.027262279525476607
6194,0.01047743424904236
6196,0.00801396626346385
6216,0.012552303108490953
6223,0.022028687792520485
6266,0.008889637583347007
6268,0.00974251182215597
6304,0.013490048725358273
6307,0.007890703409222682
6311,0.02022386319481268
6315,0.025849882240535933
6326,0.009764229801635937
6331,0.009706743021303393
6334,0.008796299105653462
6335,0.00898979608290296
6338,0.007894499375191422
6349,0.026195696233756265
6357,0.00938568632961191
6375,0.009059027337628417
6379,0.008725052471927171
6386,0.009054546867418084
6410,0.03801302968660208
6416,0.008477630295979921
6424,0.02925993980147618
6433,0.010596214104854564
6435,0.01040608614560627
6461,0.0090910308685924
6497,0.018997412685924798
6502,0.03214314673103137
6527,0.010664400994799855
6528,0.009196519989034514
6529,0.10817186861895539
6532,0.02486895423009839
6543,0.040115763274606454
6547,0.008337541564629247
6565,0.00937164249450048
6573,0.009157259613888871
6574,0.01015661739381724
6617,0.008265240328464356
6639,0.009427460385365695
6649,0.017806254054301605
6682,0.01023410977061413
6694,0.03522079797505102
6730,0.010469100260150698
6733,0.008016728227302192
6737,0.008146285630255878
6768,0.07263553245508252
6774,0.008449260744192215
6821,0.009756472828590646
6831,0.028231640821608745
6836,0.008183463207594078
6839,0.01008186030691544
6845,0.010548793367270668
6848,0.01630018953921773
6900,0.012587503366421556
6932,0.011533209389221859
6936,0.031227937714107583
6994,0.01266379721759117
6995,0.011036203140424854
7017,0.008774026539606433
7022,0.03176498589800132
7085,0.060194421765739255
7092,0.025909847845005256
7107,0.021956165157695592
7124,0.008937986579100264
7146,0.008206581761719647
7152,0.010941304959111664
7154,0.008861168496635596
7163,0.010121786752194195
7171,0.05383688670578929
7183,0.04794755279157479
7185,0.007945740057702409
7186,0.008544812654291637
7192,0.03206375653569513
7205,0.9632324401872547
7232,0.008350217970177211
7241,0.009978112623226452
7251,0.04980135281928218
7257,0.023086380055111655
7260,0.010277447071802415
7275,0.028846053026128717
7281,0.01670485371116819
7291,0.0349776078824896
7295,0.010109168447966017
7300,0.009065943247283312
7302,0.0111148976338511
7309,0.02890306011357069
7316,0.03095399014781255
7331,0.01453850269719831
7343,0.021893110218934277
7344,0.09980204932711363
7346,0.016150124283449366
7350,0.027437897601098427
7368,0.00859252588847981
7389,0.03121567603415982
7401,0.030631088819939242
7420,0.012602648598979154
7422,0.027907545197938532
7435,0.010280401349279784
7437,0.007940037435710125
7481,0.008037520396738908
7486,0.035689660065854424
7506,0.04182290271879568
7512,0.015737965415741236
7526,0.02060994850305789
7549,0.010648245392654968
7566,0.040357282772999784
7575,0.03614139955234399
7576,0.040489995964450104
7585,0.023143856257536736
7589,0.023443370078141113
7590,0.023443370078141113
7620,0.009870217094351786
7636,0.02156113331286868
7648,0.04881617725961173
7658,0.03335274980344273
7662,0.03652697550585781
7682,0.010712780111087648
7685,0.010061665874492252
7691,0.013731141728560988
7694,0.09833869188085632
7696,0.06636078392088765
7733,0.01894058338547335
7741,0.015410649935147772
7750,0.03449117903356044
7759,0.009954631966553263
7762,0.008646044595482476
7781,0.0232906026773338
7799,0.00956871858518088
7824,0.007956756855474976
7841,0.038197661962199404
7849,0.010781439931198995
7863,0.03601839822541921
7866,0.008389130389854638
7875,0.00939298577516236
7881,0.059297739584253564
7882,0.02020212304685858
7883,0.009061232563959652
7906,0.04814833339910177
7911,0.009575067634525923
7912,0.009015702116434085
7920,0.03513198857228718
7921,0.013965408626088168
7922,0.036166508272547866
7923,0.009357770425840961
7938,0.008016302707540546
7951,0.04548039328043659
7965,0.01944537480148856
7974,0.016991254021819096
7977,0.00798651822693693
7978,0.016956393197773156
7985,0.007937720513616338
7991,0.03397365567935682
7993,0.007775387897626877
7994,0.029469062218537158
7995,0.02773410116034095
8001,0.030104559885846188
8030,0.04231785059071986
8054,0.05095623050177347
8068,0.009485064726125945
8073,0.01678487093125698
8079,0.007969522981222003
8087,0.03251657286760829
8092,0.03251657286760829
8101,0.02337368340873339
8102,0.02370404971371344
8105,0.013395089395315852
8113,0.009179287601521252
8123,0.023797148194743892
8133,0.008381015615249628
8176,0.08784190585201722
8199,0.013918725924388422
8210,0.02482317196074656
8213,0.00940182839112103
8214,0.00990618858516017
8215,0.008469308836506016
8219,0.032769074202519885
8229,0.009315902322382344
8247,0.012419303424665745
8264,0.009391999841474454
8266,0.032826485715422245
8272,0.00935952753168458
8290,0.014552745420086631
8304,0.008660314685902674
8326,0.015561531019179118
8333,0.01987112690025037
8334,0.009727253497906862
8336,0.016212970905292452
8348,0.024207935970478385
8350,0.00982401025456667
8357,0.011181974834244107
8358,0.0138457287005237
8386,0.03460636718517753
8387,0.010041774841673576
8402,0.04902386992774435
8423,0.045645804539283574
8440,0.008102943453989484
8446,0.07123757252449346
8455,0.009886779864709514
8475,0.022287388305020816
8479,0.009783505529986046
8486,0.016493495615645976
8512,0.016358602948533092
8515,0.008214884895620368
8530,0.017460165686063827
8539,0.008400921127743459
8542,0.018167729463509412
8543,0.017820817941136283
8549,0.00953665211574106
8551,0.045106564958807015
8577,0.008100633669388941
8579,0.9688447820032386
8582,0.9677701750847059
8599,0.051632754362582085
8606,0.009612944613542198
8613,0.009192370505145545
8633,0.023634405986444493
8692,0.008909447337134505
8694,0.01836491792583173
8699,0.008572610202355595
8717,0.024681456122935534
8762,0.03496902091485539
8809,0.009401446431220014
8810,0.009110208325143993
8815,0.009401446431220014
8818,0.009399648828391428
8826,0.007900868128436465
8832,0.5333480694941012
8838,0.009507490135057214
8850,0.009084183665158169
8858,0.0237516849303235
8864,0.008012208315002033
8867,0.04442848691882452
8873,0.0090778911606439
8892,0.00829132405219189
8901,0.008229884060507927
8902,0.04227001489432391
8947,0.016056565395358793
8958,0.031758085185845414
8972,0.11262292503251681
9016,0.010484895290374663
9023,0.008860220007713873
9063,0.010198288940779522
9125,0.04675922696229313
9154,0.042603068025903766
9155,0.9484056768814642
9171,0.007913943824005938
9173,0.008959944579578426
9203,0.01991134472862385
9216,0.00804964017529143
9225,0.007776823786715828
9248,0.015375102282613734
9258,0.007929352103132501
9284,0.007938531692994494
9289,0.009114708446943042
9299,0.009172156045325685
9324,0.007901896803974422
9325,0.010537206937078804
9359,0.008891807275181835
9411,0.008804697141230302
9445,0.009664420901449347
9466,0.04221403878894752
9472,0.0081165215571844
9481,0.0525654942983525
9490,0.012138485744549172
9521,0.032243447238348356
9538,0.009494709598890826
9551,0.05076249810160874
9555,0.007916546055972308
9590,0.008304833334940412
9599,0.013609466143273888
9611,0.007996958675204068
9613,0.015312782385584223
9619,0.01088158357204126
9664,0.009810773764954431
9667,0.007860496159967265
9693,0.016428065184274955
9698,0.008439290668195047
9699,0.008991379869417237
9715,0.011311420308528282
9761,0.023868471099856677
9771,0.007853218173373398
9774,0.019772132653919805
9777,0.048060447539504496
9778,0.009065159212632465
9799,0.022940100879413027
9815,0.010873507510882756
9831,0.012673484845461208
9835,0.019687732631327802
9846,0.009183629128299757
9849,0.007639470268988922
9860,0.009412446045879597
9867,0.007975513482208233
9882,0.009242874707200416
9899,0.0087921763449342
9902,0.009414551278218181
9904,0.0079888913245058
9906,0.01399501521673787
9916,0.009674245764318232
9919,0.00927822219340483
9921,0.008245343494721263
9922,0.012349280786031069
9954,0.03546353391362013
9969,0.02467304889872781
9999,0.8221238817208044
10000,0.009470962837974273
10005,0.010124227327679515
10008,0.009510567410690129
10016,0.009436487363566034
10030,0.042783650766507905
10056,0.009021105696683799
10115,0.008895523304539908
10124,0.008257874038618941
10156,0.009254809514024288
10190,0.020083644335015933
10195,0.009455404636321123
10198,0.007942027797330905
10200,0.03826560309202012
10213,0.017249788561780534
10215,0.03268020890418806
10221,0.009658889988168384
10236,0.009168394172720548
10247,0.08852179976844342
10277,0.009612468892152845
10286,0.01036409841745084
10297,0.03586707574915104
10305,0.03839687577198612
10332,0.008574799291899455
10349,0.014095363148244448
10353,0.024584783074283207
10364,0.02065960508993069
10374,0.04761357765530105
10380,0.008913704822051734
10386,0.009436163233157189
10390,0.007947334436135791
10405,0.01623761414682983
10407,0.010345084483917126
10411,0.012421039330238012
10420,0.01016617226397158
10441,0.007910782121829775
10443,0.07259912727120238
10447,0.015821844897569024
10453,0.008898778411732793
10466,0.034728636052303835
10498,0.014712689257663935
10499,0.0226844413662481
10507,0.011742213917675449
10508,0.011742213917675449
10509,0.03381516430339935
10530,0.009270399589124465
10540,0.010260035989532705
10549,0.008203844373961273
10550,0.010649381277044196
10565,0.025302364420320075
10567,0.00970352158005328
10581,0.01796620184263879
10598,0.008530545580539537
10609,0.009810606984554276
10618,0.00975724978002499
10619,0.05588529433430497
10631,0.010132921425792066
10639,0.03531381219933283
10658,0.0576116606667989
10678,0.01940829072853414
10685,0.053285523539989756
10692,0.019558329056799256
10734,0.011629121006420612
10740,0.008644755751826659
10757,0.015068542229539555
10777,0.009736338408407553
10789,0.008227541793362832
10791,0.02970512598718924
10793,0.015128310969095279
10795,0.06529022321057086
10801,0.020213298329658038
10813,0.009654344710268374
10816,0.037613223948145716
10839,0.010272400163079136
10840,0.010130381127857841
10857,0.012014102887499432
10860,0.009491906352579882
10867,0.008165351089856325
10877,0.008590731490630162
10884,0.01114984714510878
10902,0.00915294788318872
10905,0.031818070422619325
10920,0.008831463874313966
10930,0.016198326840511396
10938,0.008112802452431237
10981,0.009522316434597607
10982,0.071424264742038
10983,0.014711721459520804
10984,0.4674131310247544
10991,0.009570693716407154
10994,0.012631507134498355
10999,0.009257319818755987
11012,0.014025085492588464
11017,0.02619899707656329
11027,0.27415624591177024
11032,0.008283399639273976
11051,0.010916555481052435
11060,0.008291390169010017
11065,0.008525818188610456
11094,0.010253670557210373
11096,0.008694650896015182
11115,0.01941364764645339
11124,0.023381889420882686
11161,0.011307690718660782
11169,0.07887243983552009
11178,0.010657350872678132
11185,0.04570518951561538
11191,0.014237390014319834
11228,0.008395328392082181
11234,0.010549161828431273
11259,0.017196832207332063
11264,0.010054144253806744
11286,0.027386792411491154
11291,0.011517595118143919
11296,0.008809801509410627
11300,0.008907439489454256
11302,0.01599766898535884
11304,0.008115688416520928
11313,0.010065787989554733
11315,0.007913227031184305
11343,0.010032139589472615
11361,0.009383972218702779
11372,0.023661089106135298
11376,0.010745545320626134
11399,0.00869611991976948
11440,0.010457726055919351
11446,0.008546711930779802
11455,0.00832380587666403
11462,0.05137310835472264
11465,0.010072559827346195
11499,0.17889646155865058
11506,0.00875005442662334
11509,0.008605799686304413
11511,0.014824536373469963
11535,0.011425342326611694
11537,0.013583073952669302
11538,0.007912304566914581
11550,0.008284917998746977
11555,0.008272571948864283
11566,0.007825633370260463
11580,0.009919281955094244
11584,0.017823505540546413
11600,0.03341750570513557
11636,0.024296154964067687
11644,0.01054208222304901
11649,0.024308505679177233
11657,0.008038576288125935
11669,0.011186886490660429
11672,0.016060128488523367
11694,0.030278743620792144
11721,0.008704583950199003
11748,0.009715678950426508
11796,0.009164000347591803
11805,0.008092416266064792
11811,0.009455335313387705
11872,0.009137714922288962
11903,0.009634678560150491
11923,0.00940498148093249
11929,0.009227433459377375
11930,0.009153811139656692
11976,0.03812269033385983
12053,0.04090029167037604
12065,0.02160432553003473
12075,0.024787736488786006
12088,0.026367516751343786
12091,0.009543599057208717
12096,0.008686369789741836
12141,0.02808943614824969
12142,0.05310954131562475
12144,0.03558272302463286
12171,0.03558272302463286
12181,0.045441532160572055
12189,0.009503247804733675
12206,0.08168639305323544
12210,0.03570235428428065
12215,0.014097227346720915
12216,0.03756236853210291
12234,0.013632628072868077
12236,0.3152738124480897
12250,0.009678559154709951
12252,0.009262580533878902
12262,0.007726948541857089
12266,0.007699836641178407
12304,0.012458462072134023
12312,0.011424647342811902
12338,0.010891657897414248
12377,0.012767381246834011
12379,0.2745286787856871
12389,0.009995312853612192
12392,0.008536702951162404
12403,0.055827954319195426
12421,0.055827954319195426
12428,0.00911918943304616
12433,0.008943971150940679
12441,0.010294037430641449
12445,0.009064097902913739
12458,0.009569822537582883
12471,0.020826880251028846
12478,0.010322045059883826
12482,0.008216555343889728
12485,0.07279371561733583
12540,0.00904635013462922
12545,0.009135450986501065
12559,0.008007440180240117
12568,0.016908922310724897
12575,0.04922276843501364
12576,0.009698767446687514
12578,0.27072647782967896
12581,0.0347447636581616
12589,0.08085019569027925
12593,0.05583339637457732
12597,0.038168850003678007
12598,0.008007440180240117
12621,0.016990775943801113
12625,0.014735295896032112
12635,0.009596330004098371
12658,0.020997498147683286
12669,0.007837008985554178
12684,0.021951100852555375
12691,0.008999745544855933
12711,0.00847805957952636
12713,0.021951100852555375
12719,0.00952056169768965
12722,0.0627098866807576
12731,0.02142186632433449
12734,0.021952134142973267
12744,0.018336109516693583
12788,0.009241719637527674
12789,0.008565653350714976
12791,0.03387640836569121
12796,0.01992594663592539
12801,0.015437904866867665
12804,0.008359052016256814
12815,0.01865277137627895
12818,0.012735804076750859
12825,0.01919999431888899
12828,0.0212729803717385
12840,0.008901417525679842
12850,0.009021161866882479
12868,0.01145700695988532
12874,0.017277667396210297
12879,0.03425179345938616
12884,0.012556403690206724
12886,0.02215656924119459
12895,0.010224747516794957
12915,0.00828594124248023
12926,0.007947373041767987
12942,0.034257429497709
12945,0.008686403122228103
12950,0.024373354681090007
12964,0.008419724993461915
12972,0.007872726023321579
12992,0.009156935745405999
12994,0.008193227471650391
13003,0.009076842757894686
13011,0.2713653904535819
13013,0.009314845056864977
13032,0.009117083094010343
13071,0.010928075268535887
13092,0.009585391444833478
13128,0.009036818235341354
13174,0.009301634638909373
13176,0.02078051682066157
13184,0.010439210284553234
13200,0.009624222761161986
13235,0.00831769525176066
13239,0.023516583726247087
13245,0.04232068963162174
13251,0.05596106479044324
13288,0.01653584021298281
13316,0.013347303871015858
13323,0.00793720872134617
13353,0.009713017532981035
13354,0.020151138740931173
13375,0.00883220998079456
13381,0.022921050976089388
13406,0.007948966006021093
13421,0.05915619013569022
13424,0.04743209486693338
13427,0.014221253504794
13428,0.014221253504794
13431,0.008665721941562829
13440,0.03235325902841337
13480,0.0089717969728118
13484,0.035513349390089176
13498,0.008426148566388706
13505,0.008369084186660703
13526,0.009704200801198217
13531,0.014185416673803613
13550,0.04742472793498297
13570,0.008289906436576865
13582,0.023246033411988117
13599,0.008559374051036163
13619,0.01352333586720507
13623,0.00950817214712803
13630,0.00805458074291859
13634,0.5486645848137622
13646,0.022552942041188864
13657,0.016989052968490063
13700,0.009500129542185844
13704,0.04544917562803079
13710,0.009643348972400373
13714,0.031206942449977997
13733,0.008279830640839059
13765,0.00929885317964537
13782,0.025059351267296442
13789,0.011190985390327026
13794,0.02721616749711312
13800,0.008111425067661417
13824,0.011399827026150243
13831,0.05895360659462117
13839,0.009226650970395074
13906,0.010821511789676955
13913,0.019341823867979606
13940,0.017971495697721582
13962,0.008081495349129103
13963,0.040899801099694065
13990,0.01039810407960666
14027,0.012479947974535157
14084,0.011453129860257384
14108,0.009239422732289546
14112,0.028077744041291743
14113,0.03895490518343957
14150,0.021798285006554174
14163,0.03608343900263277
14169,0.01066641014258426
14170,0.009789776226502293
14182,0.010390199977620859
14225,0.00838286345764039
14252,0.030129432315130735
14256,0.009689751642273025
14282,0.009731869698385845
14304,0.008744006563711274
14309,0.010830211063548313
14311,0.008807957527140276
14324,0.010392929823014973
14359,0.008720017110378162
14369,0.014557052747931912
14370,0.010096374163907457
14412,0.011565240655672224
14417,0.031564811396757486
14418,0.061949542935632394
14451,0.04263214984946939
14477,0.008957760849681336
14489,0.056072745629778764
14503,0.009832113519094195
14535,0.008325926184433455
14561,0.009532265038499847
14580,0.010557417001112228
14581,0.010538185632146034
14590,0.011760149183374391
14597,0.010197955861387761
14603,0.023306905014885953
14616,0.008662012023623267
14623,0.023801878448062277
14624,0.0758944277679107
14650,0.021001673413933487
14653,0.017760484286615644
14793,0.009226584094876483
14794,0.01446361381431156
14891,0.00857674162371533
14895,0.05252766579792148
14898,0.018300098470714066
14912,0.019493200030887916
14913,0.32769285665438563
14934,0.011243700238687121
14954,0.01042344835329593
14957,0.03383325182805335
14960,0.012185999562882691
14983,0.016322162415111377
14985,0.028441638027022445
15027,0.009976017933027086
15060,0.012138691335953381
15077,0.020092118602844572
15087,0.018319940216076067
15092,0.008929369188231315
15171,0.017404462723951818
15178,0.051972976645830046
15247,0.016295341108925984
15252,0.02166200070443815
15267,0.008434106734584137
15274,0.008423261211795048
15283,0.032559560362934996
15292,0.03557955780574813
15293,0.020303200689642142
15331,0.009722525052827679
15337,0.025531719192199657
15343,0.010530332937266539
15347,0.012695676090996661
15414,0.009123936109062826
15448,0.03348906736006267
15459,0.01172175804442519
15521,0.057788218065191105
15708,0.013918512197594168
15709,0.012596155974766935
15855,0.03201252044393094
16188,0.0138865095723466
16401,0.14251932477444929
16453,0.03258912499076387
16456,0.01736274010862566
16476,0.022047955385450298
16477,0.012739391618113667
16478,0.015879694102507242
16480,0.04717558924326823
16531,0.014611407022521132
16597,0.014591136404955013
16650,0.01236655273977107
16710,0.04185461322980496
16721,0.054355311552545076
17101,0.010710443375624525
17196,0.040323719356700004
17199,0.04010159803172227
17239,0.012128659743876077
17341,0.013656695958525644
17890,0.01865268594602777
18364,0.026182240609176063
18560,0.017877095694788465
18576,0.04146286061383995
18654,0.011920406741532271
18699,0.030915905187011334
19129,0.013033877389575458
19209,0.017659747463686575
19305,0.013742673360045303
19398,0.015234487613520836
19402,0.31893130016904153
19431,0.042236591469706035
19433,0.012614066248682335
19622,0.02290399271402547
19911,0.028992007830191336
19951,0.014403922150118278
19965,0.014214097615775335
20036,0.038563050069205435
20180,0.15020446831193104
20185,0.014920111170554685
20217,0.02985031185329787
20245,0.0445209440400859
20338,0.013413224929147293
20423,0.08682686922353965
20548,0.010479821183957199
20570,0.03753548330694911
20653,0.011941880566537907
20747,0.011854558498806804
20779,0.03811594104729282
20904,0.04111234440710301
21116,0.02399812618898458
21118,0.04407718716011908
21132,0.07963015030199455
21136,0.06666214887930175
21186,0.01232729786592846
21232,0.04424721191739827
21237,0.011512441211468362
21238,0.010134234186892162
21429,0.009434298092549465
21440,0.011198805111975099
21487,0.011039860445585605
21496,0.02494290892195952
21542,0.021473925811017012
21563,0.03379788370015442
21663,0.06456009014102897
