gvkey,Restate_Int
2820,0.0694453659996495
2829,0.040158746207283644
2859,0.0830622075159021
2870,0.036515737399021635
2884,0.0731325981961431
2888,0.09840690786637016
2911,0.06373238664696572
2938,0.033111974163386265
2940,0.10492272135360525
2942,0.10623789969512977
2953,0.12345481300610615
2960,0.0635007298280393
2986,0.03130918385956437
2991,0.08765981611910581
2999,0.04256665329082243
3007,0.07341215222152186
3026,0.05817152496286613
3028,0.08567295214516454
3031,0.08888835669185538
3036,0.138696264243915
3039,0.05486375104395583
3062,0.05707743622394862
3093,0.07497505697875934
3105,0.049157917172188176
3107,0.08829556198806691
3121,0.0798713362783287
3129,0.07684124884586396
3138,0.10502177754350905
3144,0.11240507757265863
3153,0.0744632776438551
3157,0.112839136430878
3158,0.047977517331209724
3170,0.10455696524757653
3184,0.07972125242981293
3198,0.13708577607407033
3203,0.07009708973655152
3218,0.07467569199114152
3226,0.1105633732230099
3246,0.08216222669129936
3270,0.06468174711511993
3275,0.07631996027605206
3278,0.1708585467256134
3310,0.09383738495563168
3336,0.07122590569391192
3342,0.054185162273429545
3358,0.10479671166542553
3362,0.07030766152407937
3369,0.1489365683264781
3392,0.1312597086032706
3394,0.06071294758039217
3399,0.23061480293986572
3416,0.10743072066137634
3424,0.17960947755933182
3439,0.09473608368330066
3465,0.09067673444870615
3469,0.04446771260896215
3502,0.049993416021796244
3504,0.08876629144903325
3505,0.055845038102385364
3532,0.14476946150304576
3556,0.15511878023284947
3570,0.028894199583066396
3580,0.05748553443384101
3594,0.05137713533179103
3607,0.12275506961069292
3612,0.0875639765569632
3619,0.12354820364874843
3622,0.04759171643042681
3639,0.18119117236941978
3647,0.07197915597165212
3650,0.08867507683493048
3662,0.040187069634026906
3708,0.19796639696606297
3734,0.19630874502778212
3735,0.09836644626139154
3761,0.07887474880346641
3785,0.0705339075886941
3801,0.04616497913929684
3806,0.0794993736920841
3807,0.09833195971514036
3813,0.05596410966150042
3814,0.0340770909954119
3851,0.24119550942328485
3855,0.041117522315881325
3863,0.08228618870724855
3897,0.06564978395499521
3905,0.1315397079149474
3908,0.04115595011153646
3937,0.05000530929066121
3946,0.12707211868466123
3962,0.06312251793070987
3964,0.11124644802789706
3969,0.05322457617697157
3980,0.11837357596546771
4001,0.14067109062271482
4016,0.08579015235028084
4029,0.04358678979274234
4036,0.06496221526485361
4040,0.07624544390298886
4052,0.0676699198023571
4058,0.05908947930683029
4060,0.10651534510098987
4066,0.07358344661929261
4087,0.10425085476256032
4090,0.15306743745550558
4091,0.0443960044722318
4093,0.08470310519245339
4094,0.11984732292864875
4108,0.034119363297340735
4124,0.18954859848278388
4127,0.04949422860315803
4128,0.035011628113920557
4130,0.06483067572165117
4145,0.04256374054043581
4156,0.1451295455967047
4186,0.04094999952098598
4213,0.04620049934795149
4225,0.08232020360715742
4241,0.02635186985954264
4274,0.11841341549987042
4275,0.0770802183532496
4321,0.13298500314316075
4322,0.25850151324264414
4331,0.08598496561931833
4340,0.24357115458308176
4383,0.0613366270361064
4390,0.08592545131367485
4415,0.09977761537714809
4418,0.14817071046541874
4423,0.049473419033884816
4430,0.058965947235320934
4448,0.08337430491448962
4450,0.07422488420104974
4460,0.09080434567775617
4462,0.08564927274467123
4467,0.04470674356971858
4476,0.08514991197193794
4494,0.07297870209657878
4497,0.07441278539634316
4498,0.07533287446503731
4503,0.06783774101493356
4510,0.04768160774271747
4517,0.06056553826209167
4560,0.06770975196425845
4579,0.11965895292863184
4598,0.08251351811827423
4600,0.11349254205654132
4608,0.13510860635216165
4611,0.09677774240116335
4622,0.12784188464184837
4632,0.2345231104036773
4645,0.03660773396217523
4759,0.049815546506926614
4771,0.04055995734332255
4799,0.15123560982624826
4807,0.07252135326743528
4809,0.04510743979046514
4818,0.10286130963497693
4826,0.2910916711900936
4843,0.44529589262940317
4844,0.08012299696045688
4860,0.039957181296995686
4881,0.05857346126440762
4900,0.07920490556712462
4903,0.05201333974873058
4911,0.0688446687924846
4926,0.07165980200156893
4936,0.10981647155474814
4988,0.0513142631704543
4990,0.10927754065269665
5018,0.19579974309513967
5045,0.11245684355414604
5050,0.14054152359475336
5071,0.07375449910783569
5087,0.04441727656155639
5116,0.040144845384423894
5125,0.04082883145439646
5165,0.1799415502756509
5179,0.05994438901210733
5210,0.08249920384703188
5218,0.08017662937486456
5229,0.07856710136310649
5234,0.15016945455907066
5237,0.03915510643067727
5250,0.25099309688613197
5252,0.10362224145756394
5254,0.18110330054250376
5256,0.04889492663470751
5284,0.25454155052864497
5288,0.05037110669568459
5327,0.21157027414637222
5338,0.056877227382367404
5379,0.10026375253268105
5439,0.1426006271666166
5442,0.07248715507294895
5479,0.10328677569448352
5492,0.13852393743849378
5496,0.11527577834803499
5518,0.06363163900918636
5520,0.0682045211632006
5523,0.04046560658655175
5525,0.13397922309111382
5530,0.06357995231786072
5539,0.06921458016876035
5559,0.05062042947609069
5560,0.12545126955835856
5568,0.08488474365537062
5572,0.12905479588548496
5581,0.1067051154814786
5597,0.06502010181845638
5606,0.35000473504856044
5608,0.12773560178391583
5621,0.13958780493041184
5639,0.09620455697905353
5667,0.0841996225986872
5671,0.11171601277899937
5680,0.048240052980181664
5690,0.1462680013925407
5697,0.068909946657255
5709,0.15478845305359246
5723,0.06871742556375662
5742,0.15257113688320584
5764,0.056352598593902715
5783,0.033535023930841464
5788,0.06908900929925839
5791,0.09276308483559359
5792,0.09208144573022431
5811,0.08170303056177389
5831,0.09614998235379388
5860,0.0705404778471164
5862,0.042980758233416
5870,0.04728046337305576
5878,0.25907227747061273
5888,0.1799132281430399
5899,0.07271396710516617
5902,0.17945625705300805
5914,0.13271393719056035
5918,0.024951925820900913
5932,0.06696529316157838
5978,0.0699367645511898
5987,0.09641166236588156
6003,0.184804745543229
6008,0.07427763185260108
6013,0.1031341811145643
6021,0.10557027849262166
6025,0.09966409107973763
6034,0.11367124214316825
6066,0.08267272378624729
6078,0.057719062301236884
6081,0.2924085959128524
6097,0.1713288353344813
6104,0.09864784477502002
6109,0.14231626664262825
6110,0.06401812300539084
6115,0.029815482770787955
6116,0.07009805506610087
6125,0.09430662374207506
6130,0.10206910729311439
6136,0.17208682244080786
6178,0.1174671305493738
6185,0.058676344771453254
6194,0.05752965738725273
6196,0.04047841642793665
6216,0.12531679013940558
6223,0.12881795887265918
6266,0.07898923702346972
6268,0.11761165213248294
6304,0.16220955407927934
6307,0.04802542104167476
6311,0.08713194151715889
6315,0.04723962318383928
6326,0.1159366723175705
6331,0.06457760948758637
6334,0.08903595327921209
6335,0.0959572046291009
6338,0.038087837133833014
6349,0.046574013937230034
6357,0.060011564765676526
6375,0.08167685866640734
6379,0.11191843331367879
6386,0.0844738644735904
6410,0.062284364534150205
6416,0.04323082150252022
6424,0.049182272484362625
6433,0.13207422033429375
6435,0.08073466746566492
6461,0.052814337853340665
6497,0.13962953498967115
6502,0.038987966290518705
6527,0.130900548187821
6528,0.07666023012300285
6529,0.19936734973274065
6532,0.18013536139413178
6543,0.05889530609459581
6547,0.03738723219162984
6565,0.1298052165737832
6573,0.0960498750105043
6574,0.12437773443098593
6617,0.052535492011673623
6639,0.09665534627119496
6649,0.10892703039353367
6682,0.08857401404415344
6694,0.10804657736120732
6730,0.12817132239606588
6733,0.05313460819909531
6737,0.042049272959514036
6768,0.17054382205809365
6774,0.09958259639956031
6821,0.07024826096509033
6831,0.14604050828237491
6836,0.04231779806451974
6839,0.12273935461661098
6845,0.09858466032588828
6848,0.120605128470273
6900,0.0698664178490241
6932,0.04608090794744441
6936,0.28351514005329037
6994,0.13642790313397557
6995,0.06431808989387397
7017,0.1131590822854675
7022,0.09542811017657946
7085,0.14416526524632312
7092,0.1453945294883623
7107,0.10167950151950061
7124,0.0810731012282082
7146,0.03587130722558515
7152,0.1305664813580063
7154,0.10539245449958315
7163,0.07880117740935233
7171,0.23282778696476486
7183,0.19433491433427338
7185,0.09825797742049737
7186,0.09962575436460103
7192,0.11520353175586548
7205,0.4902470620916105
7232,0.05757058337414289
7241,0.12250459234469044
7251,0.14143690490148136
7257,0.15256459260986252
7260,0.06923339460545311
7275,0.12107369153320807
7281,0.03012311333287592
7291,0.09631152849808819
7295,0.0780300593513635
7300,0.08328666354114841
7302,0.06778848331653149
7309,0.12107369153320807
7316,0.1156125317558655
7331,0.13318832048084459
7343,0.1305835454005904
7344,0.20902516953150913
7346,0.09607532280984744
7350,0.18153061104378634
7368,0.03153974994991657
7389,0.1156125317558655
7401,0.09472684439729115
7420,0.10161815778645303
7422,0.20103553864509943
7435,0.1315692203219837
7437,0.03055018090051021
7481,0.10041978943497283
7486,0.09716298223534588
7506,0.18614065357992432
7512,0.0551225880370792
7526,0.13728956133266765
7549,0.06877264790582804
7566,0.05937784334955398
7575,0.18126794708073588
7576,0.14190246619631758
7585,0.152256312108988
7589,0.06403524483052137
7590,0.06328490713463218
7620,0.1061631835311947
7636,0.13412219368764677
7648,0.17659636650149088
7658,0.14407460922395537
7662,0.05729715769959505
7682,0.09536164709253812
7685,0.0901010561386244
7691,0.08506927938062668
7694,0.18094819660498063
7696,0.07595231318917652
7733,0.13373059165365064
7741,0.13489567546277148
7750,0.19272773386848183
7759,0.06595517257477405
7762,0.10356315691611273
7781,0.1577717755070896
7799,0.07449111595297686
7824,0.04716712475833837
7841,0.025368503811689827
7849,0.06551882246285497
7863,0.02474161712579355
7866,0.1097244056414107
7875,0.06352942937995396
7881,0.18589892670905164
7882,0.13054259383718397
7883,0.0969186859588565
7906,0.12033827176258248
7911,0.07107309745201174
7912,0.08851410423514008
7920,0.13597404006411568
7921,0.11807231506986049
7922,0.03022630965524739
7923,0.06466610884398791
7938,0.05321997927793679
7951,0.04492731658556102
7965,0.10069542710594762
7974,0.10404448448109742
7977,0.045311558689539955
7978,0.03251186533050207
7985,0.09840193975790582
7991,0.15509113375100253
7993,0.037083269429812715
7994,0.0605508008686117
7995,0.1501064921885631
8001,0.147638741382916
8030,0.3602224344443006
8054,0.1333357011039716
8068,0.06496167925981293
8073,0.09363958752755566
8079,0.05437581118017444
8087,0.08436808175643715
8092,0.08436808175643715
8101,0.14177563459691422
8102,0.08955777919563566
8105,0.13096970051660006
8113,0.03304451859868229
8123,0.16466011837695227
8133,0.11542334853369636
8176,0.23038821770478699
8199,0.13982780380770865
8210,0.12547224010795627
8213,0.059729124040158066
8214,0.09467877334528554
8215,0.11557697105033846
8219,0.10351571834936671
8229,0.07026255047268404
8247,0.12938956641350158
8264,0.06569476752332452
8266,0.09518812881847066
8272,0.061569887644746926
8290,0.025303428063004
8304,0.0921593299189413
8326,0.023804571705469457
8333,0.09308982154556467
8334,0.08890090251546925
8336,0.03080689572729354
8348,0.09812594276777044
8350,0.07634330651053857
8357,0.05922386095353331
8358,0.1280395066820086
8386,0.16168636702799116
8387,0.08337107648299255
8402,0.06092143471427487
8423,0.18741002963178993
8440,0.05688988566721721
8446,0.03269362575409941
8455,0.09408156300821224
8475,0.07148295488617964
8479,0.0652986724582084
8486,0.0946160282792476
8512,0.027015858572174627
8515,0.03731915152388102
8530,0.13971815105007573
8539,0.09635227099846422
8542,0.08327572419185406
8543,0.13098902781994107
8549,0.11935435123029381
8551,0.07230514025549559
8577,0.05575989549133617
8579,0.4994942223932768
8582,0.471502628789772
8599,0.05273890714067417
8606,0.11973133965566476
8613,0.050629290629561736
8633,0.16663877913451547
8692,0.0932942032871317
8694,0.13336430880798772
8699,0.06208414783255265
8717,0.08420361245083932
8762,0.16569777609988334
8809,0.07544779419764257
8810,0.062067998485957336
8815,0.07543140635403359
8818,0.07542789936472619
8826,0.1100470698639869
8832,0.3403643319439157
8838,0.07441498778743358
8850,0.055904262306436345
8858,0.16270201830443987
8864,0.09950915037596303
8867,0.04786372402513365
8873,0.03167156694317498
8892,0.06044714944768623
8901,0.054238246572156604
8902,0.0672687829417673
8947,0.02451072364864299
8958,0.05611160483261418
8972,0.21747132669493052
9016,0.05974888984643975
9023,0.09591528791340802
9063,0.06574460111516875
9125,0.06674197509887564
9154,0.06645828455700965
9155,0.43193288384633555
9171,0.04753748520178139
9173,0.08588407771461701
9203,0.10017975157132175
9216,0.047641426899763625
9225,0.10751244001938032
9248,0.026050936021778
9258,0.05090636005201979
9284,0.052215755109418296
9289,0.07735173394798744
9299,0.06669588077019915
9324,0.04219113669821359
9325,0.0604950927693002
9359,0.08149426964744183
9411,0.08511898779179213
9445,0.030246795355942425
9466,0.050748770379697834
9472,0.11136885571171302
9481,0.07297541058789363
9490,0.04669632916237056
9521,0.05479393207202875
9538,0.06907145921797639
9551,0.0680385249773239
9555,0.042368691170087444
9590,0.11330951177710488
9599,0.02213422862752184
9611,0.10955346729897913
9613,0.026325954125135415
9619,0.030677796063657982
9664,0.05522793461285519
9667,0.03948429806693177
9693,0.01545642040348523
9698,0.051446514564238655
9699,0.08366112188463237
9715,0.12470990211143015
9761,0.04939264188047247
9771,0.03925895512010734
9774,0.05033182868085678
9777,0.0684186540370536
9778,0.0586142851532868
9799,0.07930581757437698
9815,0.029557338687773514
9831,0.020662488942543106
9835,0.1660276101762237
9846,0.0658734762651828
9849,0.03623291640743963
9860,0.07374112164410226
9867,0.04438146209959054
9882,0.08917737189931674
9899,0.08489683969338757
9902,0.07374112164410226
9904,0.04780642611635878
9906,0.017730228297674643
9916,0.12431795729958577
9919,0.07746783504843534
9921,0.1135167441818796
9922,0.12753909483853332
9954,0.2223260557981972
9969,0.1633978808249782
9999,0.40582463116873435
10000,0.06493919009791993
10005,0.11865224970246718
10008,0.06586094164414646
10016,0.07185162764112814
10030,0.23159530057877292
10056,0.08907008944288054
10115,0.08031931334933416
10124,0.051056214105759765
10156,0.07410840027926753
10190,0.07842541137359166
10195,0.07226358716452631
10198,0.04320762654226824
10200,0.0461296309162096
10213,0.09663236423635241
10215,0.054306959769359904
10221,0.028945051721665106
10236,0.05835474988305714
10247,0.23548001459835988
10277,0.07410008608067732
10286,0.09602260692740555
10297,0.2183234630778404
10305,0.05340000561574079
10332,0.05123180718344694
10349,0.1989954065390359
10353,0.049355071122624244
10364,0.14490198725402703
10374,0.17486330155350102
10380,0.0957520827685483
10386,0.08016898256366042
10390,0.04838800524257134
10405,0.08298839635625826
10407,0.05721712118834335
10411,0.12924360446634164
10420,0.09494331118755264
10441,0.042219579697299114
10443,0.1615763764105897
10447,0.04126871711817344
10453,0.08628082313968216
10466,0.11118783879608932
10498,0.1879480502597251
10499,0.14774721725928197
10507,0.035847019746854725
10508,0.035847019746854725
10509,0.05426902376840138
10530,0.07643396524406393
10540,0.0804059320665105
10549,0.11418246406896476
10550,0.11021005951325563
10565,0.08199642789412907
10567,0.0703816287149727
10581,0.08652860567715721
10598,0.043928058540213206
10609,0.06731163281937075
10618,0.05856427940175933
10619,0.06796229579579363
10631,0.07436676650991039
10639,0.05869486147480049
10658,0.07251724802762706
10678,0.022758338089428225
10685,0.06837351413837653
10692,0.05656123447287336
10734,0.02409812458346343
10740,0.0953763957310366
10757,0.02714208974317757
10777,0.1233861441263149
10789,0.10742864800444872
10791,0.05506364224450658
10793,0.11145745474862703
10795,0.24895332108958163
10801,0.1502798603254425
10813,0.05878273608599434
10816,0.15267649800624378
10839,0.061377612752517186
10840,0.10715645189897442
10857,0.035852444285891655
10860,0.08020485194477263
10867,0.0510774994670581
10877,0.04738178970496102
10884,0.12113266576422851
10902,0.05996704724976015
10905,0.16581559212048427
10920,0.10701355401039686
10930,0.026059322252211886
10938,0.04658648824125402
10981,0.07630575144771137
10982,0.049162340254031205
10983,0.11940825997370152
10984,0.2704073754632442
10991,0.07878289549178275
10994,0.03080751204297931
10999,0.05466433991685339
11012,0.020564845040734164
11017,0.07939701452048434
11027,0.3035329685392199
11032,0.04036915755657042
11051,0.07636780470559956
11060,0.04514237093612278
11065,0.05749147573369759
11094,0.0549840169057424
11096,0.11728183172767169
11115,0.12039695630006246
11124,0.10904724046135728
11161,0.08321749310897272
11169,0.05223247166817602
11178,0.06223189217084556
11185,0.11904072162236697
11191,0.11886106384057987
11228,0.10129466761083092
11234,0.0632325212371412
11259,0.026100689556137528
11264,0.1187211590411931
11286,0.019792297326554353
11291,0.07060854344496652
11296,0.05689159943449486
11300,0.10098804017609936
11302,0.07561062331022637
11304,0.03899986833978371
11313,0.05608340719906288
11315,0.03870704962370685
11343,0.080047987896591
11361,0.09412778819707662
11372,0.1466353060249977
11376,0.07351784690891289
11399,0.10316844432611633
11440,0.11664486000248434
11446,0.10730244599942165
11455,0.04974409353456352
11462,0.1871800290903341
11465,0.06945129513429783
11499,0.29751944202496927
11506,0.10688591293177474
11509,0.10629602946650624
11511,0.02217842867328787
11535,0.06658206879295063
11537,0.11434086436037354
11538,0.033248031799876177
11550,0.05659276875415584
11555,0.04047659028236483
11566,0.03388964261774731
11580,0.07026580074667002
11584,0.015504694081929976
11600,0.048642212348408743
11636,0.16575942127211438
11644,0.09690063764133003
11649,0.1476550931417328
11657,0.03765574995321907
11669,0.11207927734768078
11672,0.026092310932949125
11694,0.1537036217098378
11721,0.09526980036045338
11748,0.09303453115046859
11796,0.07902441399496599
11805,0.042468432676639335
11811,0.14341681356186614
11872,0.08033012709804468
11903,0.08391913251123918
11923,0.10417575475530264
11929,0.08869845173909671
11930,0.07288710076108448
11976,0.1755253575709763
12053,0.16808091047046886
12065,0.050690521715401074
12075,0.17940188261350082
12088,0.06260016536706506
12091,0.1027208552465256
12096,0.09188620686291575
12141,0.20658912806794066
12142,0.06914554629567092
12144,0.05857226673014877
12171,0.05857226673014877
12181,0.06871058260974186
12189,0.0787215005538192
12206,0.19425304338074428
12210,0.05415516476286132
12215,0.13307852108893675
12216,0.19749198787296401
12234,0.02216061898088715
12236,0.31619074487268717
12250,0.08135413569123748
12252,0.06098428446134886
12262,0.032300016339292706
12266,0.03620881433345636
12304,0.11270741791403285
12312,0.03283185089079383
12338,0.1191047755090975
12377,0.1135519516062167
12379,0.303131007374953
12389,0.12268078383792451
12392,0.09693444578653482
12403,0.07361645678355712
12421,0.07391908841473745
12428,0.03030921208231068
12433,0.08444870543585571
12441,0.09159612816865856
12445,0.07668675261622135
12458,0.07515491279750677
12471,0.12562505901083254
12478,0.08501566875326673
12482,0.11345446803723955
12485,0.3742597240032325
12540,0.0710914781736296
12545,0.07444161571766336
12559,0.044361135477539115
12568,0.10716721763469392
12575,0.07067520822499365
12576,0.06694844985969164
12578,0.2930411125527055
12581,0.1946720994705401
12589,0.21510823719152805
12593,0.07415434950218634
12597,0.11980388501998429
12598,0.044745554308007224
12621,0.13570023562703748
12625,0.026505944962230472
12635,0.06988178164912831
12658,0.2108327731493671
12669,0.10435593383717548
12684,0.02859528247490337
12691,0.08448592281228151
12711,0.10020821735371409
12713,0.02862367981900076
12719,0.09514063006247714
12722,0.04938199921737488
12731,0.07237700543343806
12734,0.21216282129250014
12744,0.018962066480493166
12788,0.09192958694689142
12789,0.0953270249268085
12791,0.055086405755024756
12796,0.14780626714318634
12801,0.04305551079148098
12804,0.0935330524071224
12815,0.06172600849544911
12818,0.11438106651862545
12825,0.14509173403790787
12828,0.20648787700757004
12840,0.05811435850455913
12850,0.08218032264402637
12868,0.12149951819367619
12874,0.15846994709072582
12879,0.05526935060606617
12884,0.034292684548449144
12886,0.13928512003703047
12895,0.08785418025093719
12915,0.05845963310254268
12926,0.041853686205429876
12942,0.05579135417988702
12945,0.0595188800733985
12950,0.0814826006050768
12964,0.09687260683783569
12972,0.04285323321925286
12992,0.07628612326436932
12994,0.11070662571181752
13003,0.08716751909211512
13011,0.31667801591593114
13013,0.05676932279038019
13032,0.09859154419317895
13071,0.12212453575229648
13092,0.08580583452744953
13128,0.08106556313768108
13174,0.06228081682262296
13176,0.0785447254758158
13184,0.08972358016997412
13200,0.06787469224922485
13235,0.11084638204003286
13239,0.16433779563804501
13245,0.06467587712636445
13251,0.07701568054073317
13288,0.1405643185493946
13316,0.09464695492310207
13323,0.04689207425118259
13353,0.0743525380866427
13354,0.07843350656041062
13375,0.1064455411402524
13381,0.020353149048496885
13406,0.11195572827967884
13421,0.23343410865825664
13424,0.03068206588002419
13427,0.018203660388095247
13428,0.018203660388095247
13431,0.05266628039576216
13440,0.15587698431285263
13480,0.07557023759485054
13484,0.05714051604825825
13498,0.05252517498573363
13505,0.11071420772623985
13526,0.0753686062659907
13531,0.023788633859494535
13550,0.030700872841828885
13570,0.05127014107822906
13582,0.019729753702379577
13599,0.11347254347573428
13619,0.12978449034130282
13623,0.08345436124866867
13630,0.04330058033704941
13634,0.34564711726351344
13646,0.028986784162968283
13657,0.13742122048691413
13700,0.06714135254454465
13704,0.030823131549294943
13710,0.11297550111670501
13714,0.14800371813202
13733,0.056729435947226264
13765,0.05670738894857809
13782,0.06306474259422191
13789,0.03199448297712673
13794,0.2030707348613527
13800,0.056755955223699986
13824,0.13374522406629413
13831,0.07716170720261935
13839,0.08095788343973942
13906,0.06123709554793168
13913,0.17072994943451764
13940,0.11389676221272516
13962,0.11044748362617098
13963,0.1615974691674759
13990,0.05399875787416882
14027,0.07213294456426901
14084,0.07880854946166574
14108,0.04502459072833723
14112,0.07505515415249964
14113,0.05654783643295656
14150,0.11103082836530828
14163,0.15236099091103297
14169,0.10095591076828797
14170,0.0954090522818982
14182,0.06950027565622918
14225,0.035028819774650236
14252,0.04015452439364932
14256,0.09452933590995656
14282,0.08132361361627988
14304,0.05075073071344846
14309,0.08441253538732812
14311,0.035119789903727355
14324,0.08323770589086137
14359,0.04273929546348534
14369,0.10460622952287588
14370,0.12212012770306327
14412,0.07381407716732029
14417,0.06617912182886151
14418,0.19357372702720113
14451,0.061026466368279374
14477,0.0523274749277402
14489,0.027650064018930165
14503,0.0854184107985139
14535,0.037692653804724294
14561,0.07546511849211326
14580,0.07631729664439715
14581,0.058810279386991265
14590,0.12331526266911963
14597,0.10613586281339979
14603,0.22905498147998476
14616,0.04272042691937493
14623,0.09961368614625993
14624,0.27441771480166877
14650,0.09738282252919561
14653,0.21148357529680156
14793,0.04476093358979578
14794,0.1289528958833388
14891,0.10830616939642868
14895,0.0699452050686149
14898,0.15348443820200594
14912,0.020492801818566206
14913,0.3408776228889463
14934,0.1218107658165703
14954,0.0827891500451737
14957,0.09443679462458926
14960,0.07476345643325276
14983,0.2232150278897138
14985,0.07900281343718982
15027,0.0878758672660892
15060,0.06956730164718777
15077,0.02195008806509338
15087,0.21652503154605102
15092,0.047256484957217224
15171,0.021863686426021357
15178,0.03397544012121965
15247,0.1389543474475216
15252,0.13941734603047803
15267,0.03071248296689679
15274,0.03096833513277464
15283,0.07785723904718855
15292,0.105029277515134
15293,0.14712115346762436
15331,0.051695972855272346
15337,0.11178290521291903
15343,0.07088584276465515
15347,0.1139386670996552
15414,0.11498991924652185
15448,0.027926801098838147
15459,0.06250563498680431
15521,0.03945119762513167
15708,0.13246026051955623
15709,0.06908561674794268
15855,0.11309924526416727
16188,0.07350709494299146
16401,0.21554627041350605
16453,0.0926530421013706
16456,0.06895671088731224
16476,0.04739082253176302
16477,0.05528121996039784
16478,0.08419408016769159
16480,0.08865151823632744
16531,0.059670458582772215
16597,0.06570231345122246
16650,0.09497565678515951
16710,0.17096968558716996
16721,0.07785311288533026
17101,0.1085025993375542
17196,0.11287629280872022
17199,0.059718206803805476
17239,0.11252808680727397
17341,0.05725882310010529
17890,0.06556677735341207
18364,0.03043188510151673
18560,0.08271294406192055
18576,0.05800347699704177
18654,0.10589189698881807
18699,0.11841495440114974
19129,0.04312890069708529
19209,0.08826053281146964
19305,0.05053568019561119
19398,0.11668513288636256
19402,0.09208089848934267
19431,0.10588721483338151
19433,0.04537665440645522
19622,0.2106854800413022
19911,0.1410812231533189
19951,0.07756105293681007
19965,0.07023590705556201
20036,0.021710972372193
20180,0.07518669064107994
20185,0.06292244077472339
20217,0.13150922845154678
20245,0.23091515132490154
20338,0.12279858075158669
20423,0.049696073825480996
20548,0.03386975118139679
20570,0.1768069873071641
20653,0.0784712826623967
20747,0.0945552756947542
20779,0.20618902389403176
20904,0.17514807587047
21116,0.14198513294729453
21118,0.14903752841099913
21132,0.07061339416320866
21136,0.04780989088076701
21186,0.06892530642679726
21232,0.25016973905845746
21237,0.07624278550435835
21238,0.0407746562125605
21429,0.10729881515511952
21440,0.08348020440041168
21487,0.08182051171465801
21496,0.13694713355691562
21542,0.023412475475375727
21563,0.020568678171056082
21663,0.06823105107454973
21677,0.08758748480856687
